House Code,House Heads Code,House  Description,Date Processed,Items Number,Number of Packages,Goods Descriptions 1,Items Cif Ghc,Amount Paid Ghc,Country  Destination
,,,2/9/2009 01:59PM,1,1,BULK MAIN CROP RAW COCOA BEANS,466732.65,0.00,GB
,,,2/9/2009 04:02PM,1,3200,MAIN CROP RAW COCOA BEANS,681700.80,0.00,JP
,,,2/9/2009 04:02PM,1,1600,MAIN CROP RAW COCOA BEANS,316319.50,0.00,JP
,,,2/9/2009 04:02PM,1,800,MAIN CROP RAW COCOA BEANS,170425.20,0.00,JP
,,,2/9/2009 04:02PM,1,1600,MAIN CROP RAW COCOA BEANS,340850.40,0.00,JP
,,,2/9/2009 04:41PM,1,8000,MAIN CROP RAW COCOA BEANS,1904372.50,0.00,US
,,,2/9/2009 05:45PM,1,3200,MAIN CROP RAW COCOA BEANS,652005.50,0.00,JP
,,,2/9/2009 05:45PM,1,3200,MAIN CROP RAW COCOA BEANS,652005.50,0.00,JP
,,,2/9/2009 05:45PM,1,3200,MAIN CROP RAW COCOA BEANS,652005.50,0.00,JP
,,,2/9/2009 05:45PM,1,3200,MAIN CROP RAW COCOA BEANS,652005.50,0.00,JP
,,,2/9/2009 05:45PM,1,800,MAIN CROP RAW COCOA BEANS,170425.20,0.00,JP
,,,2/9/2009 05:45PM,1,1600,MAIN CROP RAW COCOA BEANS,319547.25,0.00,US
,,,2/11/2009 09:20AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/11/2009 09:20AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/11/2009 09:20AM,1,3200,MAIN CROP RAW COCOA BEANS,633621.30,0.00,JP
,,,2/11/2009 09:20AM,1,800,MAIN CROP RAW COCOA BEANS,158076.00,0.00,JP
,,,2/11/2009 09:20AM,1,800,MAIN CROP RAW COCOA BEANS,159393.30,0.00,JP
,,,2/11/2009 09:20AM,1,1600,MAIN CROP RAW COCOA BEANS,322738.50,0.00,JP
,,,2/11/2009 09:20AM,1,800,MAIN CROP RAW COCOA BEANS,161369.25,0.00,JP
,,,2/11/2009 09:20AM,1,1600,MAIN CROP RAW COCOA BEANS,316152.00,0.00,JP
,,,2/11/2009 09:20AM,1,800,MAIN CROP RAW COCOA BEANS,158076.00,0.00,JP
,,,2/11/2009 09:21AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/11/2009 09:21AM,1,1600,MAIN CROP RAW COCOA BEANS,322738.50,0.00,JP
,,,2/11/2009 09:21AM,1,3200,MAIN CROP RAW COCOA BEANS,615094.79,0.00,TH
,,,2/11/2009 09:21AM,1,2400,MAIN CROP RAW COCOA BEANS,522042.04,0.00,TH
,,,2/11/2009 09:21AM,1,3200,MAIN CROP RAW COCOA BEANS,641374.93,0.00,TH
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,720563.10,0.00,BE
,,,2/11/2009 09:21AM,1,3360,MAIN CROP RAW COCOA BEANS,623214.63,0.00,BE
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,971508.75,0.00,BE
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,727808.25,0.00,BE
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,747567.75,0.00,BE
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,727808.25,0.00,BE
,,,2/11/2009 09:21AM,1,4000,MAIN CROP RAW COCOA BEANS,869418.00,0.00,BE
,,,2/12/2009 11:38AM,1,4000,MAIN CROP RAW COCOA BEANS,971508.75,0.00,FR
,,,2/12/2009 11:38AM,1,800,MAIN CROP RAW COCOA BEANS,194301.75,0.00,FR
,,,2/12/2009 11:38AM,1,4000,MAIN CROP RAW COCOA BEANS,996208.13,0.00,FR
,,,2/12/2009 11:38AM,1,800,MAIN CROP RAW COCOA BEANS,199241.63,0.00,FR
,,,2/12/2009 11:38AM,1,3200,MAIN CROP RAW COCOA BEANS,796966.50,0.00,FR
,,,2/12/2009 11:38AM,1,4000,MAIN CROP RAW COCOA BEANS,891258.83,0.00,ID
,,,2/12/2009 11:38AM,1,4000,MAIN CROP RAW COCOA BEANS,891258.83,0.00,ID
,,,2/12/2009 11:38AM,1,800,MAIN CROP RAW COCOA BEANS,158076.00,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,316152.00,0.00,JP
,,,2/12/2009 11:38AM,1,800,MAIN CROP RAW COCOA BEANS,166309.13,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,316810.65,0.00,JP
,,,2/12/2009 11:38AM,1,3200,MAIN CROP RAW COCOA BEANS,665236.50,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,329325.00,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,332618.25,0.00,JP
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,316810.65,0.00,JP
,,,2/12/2009 11:38AM,1,800,MAIN CROP RAW COCOA BEANS,161369.25,0.00,JP
,,,2/12/2009 11:38AM,1,2400,MAIN CROP RAW COCOA BEANS,522196.16,0.00,TH
,,,2/12/2009 11:38AM,1,1600,MAIN CROP RAW COCOA BEANS,316152.00,0.00,JP
,,,2/18/2009 08:07AM,1,4000,MAIN CROP RAW COCOA BEANS,1027107.50,0.00,BE
,,,2/18/2009 08:07AM,1,4000,MAIN CROP RAW COCOA BEANS,955872.63,0.00,FR
,,,2/18/2009 08:07AM,1,4000,MAIN CROP RAW COCOA BEANS,955872.63,0.00,FR
,,,2/18/2009 08:07AM,1,4000,MAIN CROP RAW COCOA BEANS,914457.00,0.00,IT
,,,2/18/2009 08:07AM,1,2400,MAIN CROP RAW COCOA BEANS,548674.20,0.00,IT
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,4000,MAIN CROP RAW COCOA BEANS,895723.88,0.00,MY
,,,2/19/2009 08:58AM,1,3200,MAIN CROP RAW COCOA BEANS,726722.95,0.00,TH
,,,2/19/2009 08:58AM,1,3200,MAIN CROP RAW COCOA BEANS,726722.95,0.00,TH
,,,2/19/2009 08:58AM,1,2400,MAIN CROP RAW COCOA BEANS,545041.55,0.00,TH
,,,2/19/2009 08:58AM,1,800,MAIN CROP PRODUCE OF GHANA,167319.13,0.00,JP
,,,2/19/2009 08:58AM,1,1600,MAIN CROP RAW COCOA BEANS,334638.25,0.00,JP
,,,2/19/2009 08:58AM,1,1600,MAIN CROP RAW COCOA BEANS,324698.50,0.00,JP
,,,2/19/2009 08:58AM,1,1600,MAIN CROP RAW COCOA BEANS,334638.25,0.00,JP
,,,2/19/2009 08:58AM,1,3200,MAIN CROP RAW COCOA BEANS,669276.50,0.00,JP
,,,2/20/2009 10:04AM,1,1600,MAIN CROP RAW COCOA BEANS,334638.25,0.00,JP
,,,2/20/2009 10:04AM,1,8000,MAIN CROP RAW COCOA BEANS,1338553.00,0.00,JP
,,,2/20/2009 10:04AM,1,800,MAIN CROP RAW COCOA BEANS,185033.08,0.00,MY
,,,2/20/2009 10:04AM,1,2400,MAIN CROP RAW COCOA BEANS,525367.47,0.00,TH
,,,2/20/2009 10:04AM,1,4000,MAIN CROP RAW COCOA BEANS,925162.77,0.00,MY
,,,2/20/2009 01:39PM,1,4000,MAIN CROP RAW COCOA BEANS,914457.00,0.00,IT
,,,2/20/2009 01:39PM,1,4000,MAIN CROP RAW COCOA BEANS,914457.00,0.00,IT
,,,2/20/2009 01:39PM,1,4000,MAIN CROP RAW COCOA BEANS,914457.00,0.00,IT
,,,2/20/2009 01:39PM,1,4000,MAIN CROP RAW COCOA BEANS,914457.00,0.00,IT
,,,2/24/2009 08:55AM,1,800,MAIN CROP RAW COCOA BEANS,194943.46,0.00,IL
,,,2/24/2009 08:55AM,1,800,MAIN CROP RAW COCOA BEANS,194777.69,0.00,IL
,,,2/26/2009 01:54PM,1,2800,MAIN CROP RAW COCOA BEANS,636788.25,0.00,NL
,,,2/26/2009 01:54PM,1,8000,MAIN CROP RAW COCOA BEANS,1819395.00,0.00,FR
,,,2/26/2009 01:54PM,1,800,MAIN CROP RAW COCOA BEANS,177896.40,0.00,BE
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,909697.50,0.00,NL
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA  BEANS,1000882.88,0.00,MY
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/26/2009 01:54PM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,1000882.88,0.00,MY
,,,2/27/2009 09:24AM,1,1600,MAIN CROP RAW COCOA BEANS,354308.98,0.00,TH
,,,2/27/2009 09:24AM,1,2400,MAIN CROP RAW COCOA BEANS,582985.37,0.00,ID
,,,2/27/2009 09:24AM,1,2400,MAIN CROP RAW COCOA BEANS,488967.12,0.00,TH
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,974714.59,0.00,MY
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,974714.59,0.00,MY
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,971641.84,0.00,ID
,,,2/27/2009 09:24AM,1,2400,MAIN CROP RAW COCOA BEANS,488965.78,0.00,TH
,,,2/27/2009 09:24AM,1,4800,MAIN CROP RAW COCOA BEANS,1109167.88,0.00,ID
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,974714.59,0.00,ID
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,974714.59,0.00,ID
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,814944.76,0.00,MY
,,,2/27/2009 09:24AM,1,4000,MAIN CROP RAW COCOA BEANS,814944.76,0.00,MY
,,,3/2/2009 08:27AM,1,4000,MAIN CROP RAW COCOA BEANS,822602.39,0.00,IN
,,,3/2/2009 08:27AM,1,4000,MAIN CROP RAW COCOA BEANS,822602.39,0.00,IN
,,,3/3/2009 12:26PM,1,4000,MAIN CROP RAW COCOA BEANS,853576.25,0.00,FR
,,,3/3/2009 12:26PM,1,8000,MAIN CROP RAW COCOA BEANS,1825470.00,0.00,FR
,,,3/3/2009 12:26PM,1,4000,MAIN CROP RAW COCOA BEANS,853576.25,0.00,FR
,,,3/3/2009 12:26PM,1,400,MAIN CROP RAW COCOA BEANS,104795.50,0.00,NL
,,,3/4/2009 09:30AM,1,800,MAIN CROP RAW COCOA BEANS,170715.25,0.00,JP
,,,3/4/2009 09:30AM,1,1600,MAIN CROP RAW COCOA BEANS,341430.50,0.00,JP
,,,3/4/2009 09:30AM,1,2400,MAIN CROP RAW COCOA BEANS,512145.75,0.00,JP
,,,3/4/2009 09:30AM,1,3200,MAIN CROP RAW COCOA BEANS,682861.00,0.00,JP
,,,3/4/2009 09:30AM,1,3200,MAIN CROP RAW COCOA BEANS,682861.00,0.00,JP
,,,3/4/2009 09:30AM,1,800,MAIN CROP RAW COCOA BEANS,170715.25,0.00,JP
,,,3/4/2009 09:30AM,1,1600,MAIN CROP RAW COCOA BEANS,356980.80,0.00,JP
,,,3/4/2009 09:30AM,1,800,MAIN CROP RAW COCOA BEANS,181194.80,0.00,JP
,,,3/4/2009 09:30AM,1,1600,MAIN CROP RAW COCOA BEANS,356980.80,0.00,JP
,,,3/4/2009 09:30AM,1,800,MAIN CROP RAW COCOA BEANS,186603.60,0.00,JP
,,,3/5/2009 08:22AM,1,1600,MAIN CROP RAW COCOA BEANS,419182.00,0.00,JP
,,,3/10/2009 12:39PM,1,8000,MAIN CROP RAW COCOA BEANS,1841265.00,0.00,FR
,,,3/10/2009 12:39PM,1,8000,MAIN CROP RAW COCOA BEANS,2011752.50,0.00,FR
,,,3/10/2009 12:39PM,1,4000,MAIN CROP RAW COCOA BEANS,1005876.25,0.00,FR
,,,3/10/2009 12:39PM,1,4000,MAIN CROP RAW COCOA BEANS,1005876.25,0.00,FR
,,,3/10/2009 12:39PM,1,4000,MAIN CROP RAW COCOA BEANS,1034859.13,0.00,FR
,,,3/10/2009 12:39PM,1,800,MAIN CROP RAW COCOA BEANS,201175.25,0.00,FR
,,,3/10/2009 12:39PM,1,4000,MAIN CROP RAW COCOA BEANS,1074071.25,0.00,BE
,,,3/10/2009 12:39PM,1,1600,MAIN CROP RAW COCOA BEANS,429628.50,0.00,ES
,,,3/10/2009 12:39PM,1,800,MAIN CROP RAW COCOA BEANS,214814.25,0.00,DE
,,,3/10/2009 12:39PM,1,4000,MAIN CROP RAW COCOA BEANS,983335.07,0.00,ID
,,,3/10/2009 12:39PM,1,2400,MAIN CROP RAW COCOA BEANS,589999.95,0.00,ID
,,,3/10/2009 12:39PM,1,1600,MAIN CROP RAW COCOA BEANS,406258.07,0.00,TH
,,,3/12/2009 09:36AM,1,4000,MAIN CROP RAW COCOA BEANS,1034859.13,0.00,FR
,,,3/12/2009 09:36AM,1,4000,MAIN CROP RAW COCOA BEANS,983712.88,0.00,FR
,,,3/12/2009 09:36AM,1,1600,MAIN CROP RAW COCOA BEANS,337565.25,0.00,FR
,,,3/12/2009 09:36AM,1,1600,MAIN CROP RAW COCOA BEANS,402350.50,0.00,JP
,,,3/12/2009 09:36AM,1,3200,MAIN CROP RAW COCOA BEANS,804701.00,0.00,JP
,,,3/12/2009 09:36AM,1,800,MAIN CROP RAW COCOA BEANS,201175.25,0.00,JP
,,,3/12/2009 09:36AM,1,800,MAIN CROP RAW COCOA BEANS,201175.25,0.00,JP
,,,3/16/2009 08:51AM,1,4000,MAIN CROP RAW COCOA BEANS,1097939.50,0.00,DE
,,,3/16/2009 08:51AM,1,2400,MAIN CROPN RAW COCOA BEANS,658763.70,0.00,DE
,,,3/16/2009 08:51AM,1,1600,MAIN CROP RAW COCOA BEANS,429628.50,0.00,NL
,,,3/16/2009 08:51AM,1,4000,MAIN CROP RAW COCOA BEANS,1034859.13,0.00,NL
,,,3/16/2009 08:51AM,1,4000,MAIN CROP RAW COCOA BEANS,1034859.13,0.00,NL
,,,3/16/2009 08:52AM,1,3200,MAIN CROP RAW COCOA BEANS,788931.59,0.00,TH
,,,3/16/2009 08:52AM,1,3200,MAIN CROP RAW COCOA BEANS,788931.59,0.00,TH
,,,3/16/2009 08:52AM,1,2400,MAIN CROP RAW COCOA BEANS,609338.69,0.00,TH
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,842903.84,0.00,IN
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,842903.84,0.00,IN
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,842903.84,0.00,IN
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,842903.84,0.00,IN
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,860961.88,0.00,GB
,,,3/16/2009 09:41AM,1,4000,MAIN CROP RAW COCOA BEANS,1034859.13,0.00,BE
,,,3/16/2009 09:41AM,1,1600,MAIN CROP RAW COCOA BEANS,413943.65,0.00,BE
,,,3/17/2009 09:01AM,1,4000,MAIN CROP RAW COCOA BEANS,1041232.63,0.00,BE
,,,3/17/2009 09:01AM,1,4000,MAIN CROP RAW COCOA BEANS,1041232.63,0.00,BE
,,,3/17/2009 09:01AM,1,4000,MAIN CROP RAW COCOA BEANS,1041232.63,0.00,BE
,,,3/17/2009 09:01AM,1,4000,MAIN CROP RAW COCOA BEANS,1041232.63,0.00,BE
,,,3/18/2009 09:02AM,1,1600,MAIN CROP RAW COCOA BEANS,441880.60,0.00,IT
,,,3/18/2009 09:02AM,1,1600,MAIN CROP RAW COCOA BEANS,403456.20,0.00,IT
,,,3/18/2009 09:02AM,1,1600,MAIN CROP RAW COCOA BEANS,403456.20,0.00,ES
,,,3/19/2009 11:13AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,906058.33,0.00,EE
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,1022576.21,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,1022576.21,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,1022576.21,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,1022576.21,0.00,MY
,,,3/19/2009 11:14AM,1,400,MAIN CROP RAW COCOA BEANS,102258.31,0.00,MY
,,,3/19/2009 11:14AM,1,3600,MAIN CROP RAW COCOA BEANS,940335.64,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,1022576.21,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,992506.37,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,992506.37,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,926635.97,0.00,MY
,,,3/19/2009 11:14AM,1,4000,MAIN CROP RAW COCOA BEANS,926635.97,0.00,MY
,,,3/19/2009 11:14AM,1,3200,MAIN CROP RAW COCOA BEANS,850826.00,0.00,JP
,,,3/19/2009 11:14AM,1,800,MAIN CROP RAW COCOA BEANS,212706.50,0.00,JP
,,,3/19/2009 11:14AM,1,3200,MAIN CROP RAW COCOA BEANS,850826.00,0.00,JP
,,,3/21/2009 09:44AM,1,2400,MAIN CROP RAW COCOA BEANS,543430.80,0.00,JP
,,,3/21/2009 09:44AM,1,400,MAIN CROP RAW COCOA BEANS,905718.00,0.00,JP
,,,3/21/2009 09:44AM,1,800,MAIN  CROP RAW COCOA BEANS,164676.00,0.00,JP
,,,3/21/2009 09:44AM,1,800,"M,AIN CROP RAW COCOA BEANS",181143.60,0.00,JP
,,,3/21/2009 09:44AM,1,1600,MAIN CROP RAW COCOA BEANS,362287.20,0.00,JP
,,,3/21/2009 09:44AM,1,3200,MAIN CROP RAW COCOA BEANS,660076.30,0.00,JP
,,,3/21/2009 09:44AM,1,1600,MAIN CROP RAW COCOA BEANS,332096.60,0.00,JP
,,,3/21/2009 09:44AM,1,3200,MAIN CROP RAW COCOA BEANS,658704.00,0.00,JP
,,,3/21/2009 09:44AM,1,1600,MAIN CROP RAW COCOA BEANS,362287.20,0.00,JP
,,,3/21/2009 09:44AM,1,3200,MAIN CROP RAW COCOA BEANS,741042.00,0.00,SG
,,,3/21/2009 09:44AM,1,1,BULK MAIN CROP RAW COCOA BEANS,10086405.00,0.00,NL
,,,3/21/2009 09:45AM,1,1,BULK MAIN CROP RAW COC0A BEANS,10378018.75,0.00,NL
,,,3/21/2009 09:45AM,1,1,BULK MAIN CROP RAW COCOA BEANS,10378018.75,0.00,NL
,,,3/21/2009 09:45AM,1,1,BULK MAIN CROP RAW COCOA BEANS,2651283.60,0.00,NL
,,,3/21/2009 12:58PM,1,1,BULK MAIN CROP RAW COCOA BEANS,3519949.50,0.00,NL
,,,3/21/2009 12:58PM,1,1,BULK MAIN CROP RAW COCOA BEANS,6072427.50,0.00,NL
,,,3/21/2009 12:58PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4226684.00,0.00,NL
,,,3/21/2009 12:58PM,1,1,BULK MAIN CROP RAW COCOA BEANS,5902605.38,0.00,NL
,,,3/21/2009 01:35PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2024142.50,0.00,NL
,,,3/21/2009 01:35PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2024142.50,0.00,NL
,,,3/21/2009 01:35PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2024142.50,0.00,NL
,,,3/21/2009 02:45PM,1,4000,MAIN CROP RAW COCOA BEANS,857687.50,0.00,IT
,,,3/21/2009 02:45PM,1,4000,MAIN CROP RAW COCOA BEANS,857687.50,0.00,IT
,,,3/21/2009 02:45PM,1,4000,MAIN CROP RAW COCOA BEANS,857687.50,0.00,IT
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4151207.50,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1852605.00,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2024142.50,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2024142.50,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4034562.00,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2082465.25,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1852605.00,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,2082465.25,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4034562.00,0.00,GB
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,3842440.00,0.00,IE
,,,3/21/2009 04:12PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4034562.00,0.00,IE
,,,3/22/2009 11:58AM,1,4000,MAIN CROP RAW COCOA BEANS,1033822.21,0.00,DE
,,,3/22/2009 11:58AM,1,800,MAIN CROP RAW COCOA BEANS,167420.60,0.00,DE
,,,3/22/2009 11:58AM,1,3200,MAIN CROP RAW COCOA BEANS,782211.00,0.00,BE
,,,3/22/2009 01:41PM,1,16,BULK MAIN CROP RAW COCOA BEANS,866264.38,0.00,FR
,,,3/22/2009 01:41PM,1,16,BULK MAIN CROP RAW COCOA BEANS,866264.38,0.00,FR
,,,3/22/2009 01:41PM,1,4000,MAIN CROP RAW COCOA BEANS,926302.50,0.00,DE
,,,3/22/2009 01:41PM,1,2000,MAIN CROP RAW COCOA BEANS,463151.25,0.00,DE
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,1646760.00,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,4940280.00,0.00,NL
,,,3/23/2009 11:00AM,1,1,BULK MAIN CROP RAW COCOA BEANS,494028.00,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,3260584.80,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,6247395.75,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,5743075.50,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,6854638.50,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW COCOA BEANS,648411.75,0.00,NL
,,,3/22/2009 03:07PM,1,1,BULK MAIN CROP RAW  COCOA BEANS,3190597.50,0.00,NL
,,,3/23/2009 09:10AM,1,1600,MAIN CROP RAW COCOA BEANS,346505.75,0.00,JP
,,,3/23/2009 09:10AM,1,2400,MAIN CROP RAW COCOA BEANS,555781.50,0.00,NL
,,,3/23/2009 09:10AM,1,800,MAIN CROP RAW COCOA BEANS,173252.88,0.00,JP
,,,3/23/2009 09:10AM,1,1600,MAIN CROP RAW COCOA BEANS,416493.05,0.00,JP
,,,3/23/2009 09:10AM,1,1600,MAIN CROP RAW COCOA BEANS,378754.80,0.00,JP
,,,3/23/2009 10:27AM,1,4000,MAIN CROP RAW COCOA BEANS,905718.00,0.00,NL
,,,3/23/2009 10:27AM,1,4000,MAIN CROP RAW COCOA BEANS,905718.00,0.00,NL
,,,3/23/2009 10:27AM,1,4000,MAIN CROP RAW COCOA BEANS,905718.00,0.00,NL
,,,3/23/2009 10:27AM,1,4000,MAIN CROP RAW COCOA BEANS,905718.00,0.00,NL
,,,3/23/2009 10:27AM,1,1600,MAIN CROP RAW COCOA BEANS,346505.75,0.00,JP
,,,3/23/2009 10:27AM,1,3200,MAIN CROP RAW COCOA BEANS,693011.50,0.00,JP
,,,3/23/2009 10:27AM,1,3200,MAIN CROP RAW COCOA BEANS,693011.50,0.00,JP
,,,3/23/2009 10:27AM,1,1600,MAIN CROP RAW COCOA BEANS,330724.30,0.00,JP
,,,3/23/2009 10:27AM,1,1600,MAIN CROP RAW COCOA BEANS,346505.75,0.00,JP
,,,3/23/2009 10:27AM,1,1600,MAIN CROP RAW COCOA BEANS,346505.75,0.00,JP
,,,3/23/2009 10:27AM,1,1600,MAIN CROP RAW COCOA BEANS,346505.75,0.00,JP
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,940745.96,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,906524.91,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,940745.96,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,906524.91,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,1025217.88,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,1025217.88,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,905965.01,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,905965.01,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,940992.97,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW  COCOA BEANS,940992.97,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,940992.97,0.00,EE
,,,3/23/2009 12:19PM,1,4000,MAIN CROP RAW COCOA BEANS,940992.97,0.00,EE
,,,3/23/2009 03:05PM,1,4000,MAIN CROP RAW COCOA BEANS,1041232.63,0.00,NL
